"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","sex","n","first_administration","is_norming","monolingual","typically_developing"
2023-04-18,"Korean","WS","WS",72167,63010,31,"production",518,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72168,63011,31,"production",334,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72220,63063,31,"production",497,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72221,63064,31,"production",374,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72222,63065,31,"production",212,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72271,63114,31,"production",355,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72272,63115,31,"production",554,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72273,63116,31,"production",463,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72379,63222,31,"production",515,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72380,63223,31,"production",491,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72381,63224,31,"production",515,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72382,63225,31,"production",560,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72383,63226,31,"production",340,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72384,63227,31,"production",22,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72385,63228,31,"production",411,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72386,63229,31,"production",454,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72387,63230,31,"production",246,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72528,63371,31,"production",582,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72529,63372,31,"production",578,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72530,63373,31,"production",232,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72531,63374,31,"production",308,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72532,63375,31,"production",617,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72533,63376,31,"production",598,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72534,63377,31,"production",199,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72686,63529,31,"production",330,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72687,63530,31,"production",629,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72688,63531,31,"production",232,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72689,63532,31,"production",457,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72690,63533,31,"production",510,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72691,63534,31,"production",542,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72692,63535,31,"production",557,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72693,63536,31,"production",559,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72852,63695,31,"production",578,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72853,63696,31,"production",534,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72854,63697,31,"production",160,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72855,63698,31,"production",233,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72856,63699,31,"production",286,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72857,63700,31,"production",296,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72858,63701,31,"production",585,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72859,63702,31,"production",560,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72860,63703,31,"production",616,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72861,63704,31,"production",357,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73015,63858,31,"production",361,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73016,63859,31,"production",370,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73017,63860,31,"production",333,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73018,63861,31,"production",409,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73019,63862,31,"production",355,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73020,63863,31,"production",456,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73021,63864,31,"production",389,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73180,64023,31,"production",585,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73181,64024,31,"production",208,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73182,64025,31,"production",289,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73183,64026,31,"production",515,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73184,64027,31,"production",416,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73185,64028,31,"production",583,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73186,64029,31,"production",619,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73187,64030,31,"production",366,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73188,64031,31,"production",547,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73189,64032,31,"production",393,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73190,64033,31,"production",429,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72131,62974,32,"production",464,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72132,62975,32,"production",558,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72133,62976,32,"production",220,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72169,63012,32,"production",148,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72170,63013,32,"production",316,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72171,63014,32,"production",388,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72223,63066,32,"production",552,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72224,63067,32,"production",454,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72274,63117,32,"production",522,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72275,63118,32,"production",497,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72388,63231,32,"production",401,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72389,63232,32,"production",456,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72390,63233,32,"production",454,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72391,63234,32,"production",483,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72392,63235,32,"production",468,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72393,63236,32,"production",443,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72394,63237,32,"production",523,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72395,63238,32,"production",583,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72396,63239,32,"production",550,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72397,63240,32,"production",392,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72535,63378,32,"production",363,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72536,63379,32,"production",126,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72537,63380,32,"production",357,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72538,63381,32,"production",615,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72539,63382,32,"production",229,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72540,63383,32,"production",282,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72541,63384,32,"production",558,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72694,63537,32,"production",600,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72695,63538,32,"production",591,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72696,63539,32,"production",546,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72697,63540,32,"production",440,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72862,63705,32,"production",534,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72863,63706,32,"production",217,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72864,63707,32,"production",635,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72865,63708,32,"production",531,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72866,63709,32,"production",355,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72867,63710,32,"production",593,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72868,63711,32,"production",496,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73022,63865,32,"production",303,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73023,63866,32,"production",398,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73024,63867,32,"production",69,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73025,63868,32,"production",563,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73026,63869,32,"production",549,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73027,63870,32,"production",370,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73028,63871,32,"production",451,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73029,63872,32,"production",601,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73030,63873,32,"production",456,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73191,64034,32,"production",206,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73192,64035,32,"production",366,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73193,64036,32,"production",315,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73194,64037,32,"production",641,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73195,64038,32,"production",400,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73196,64039,32,"production",215,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73197,64040,32,"production",339,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73198,64041,32,"production",291,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73199,64042,32,"production",412,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72134,62977,33,"production",591,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72172,63015,33,"production",368,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72173,63016,33,"production",423,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72225,63068,33,"production",491,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72226,63069,33,"production",466,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72276,63119,33,"production",496,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72277,63120,33,"production",532,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72398,63241,33,"production",506,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72399,63242,33,"production",515,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72400,63243,33,"production",486,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72401,63244,33,"production",464,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72402,63245,33,"production",348,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72403,63246,33,"production",598,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72404,63247,33,"production",590,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72405,63248,33,"production",619,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72406,63249,33,"production",272,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72542,63385,33,"production",562,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72543,63386,33,"production",503,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72544,63387,33,"production",184,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72545,63388,33,"production",335,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72546,63389,33,"production",579,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72547,63390,33,"production",245,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72548,63391,33,"production",370,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72549,63392,33,"production",393,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72550,63393,33,"production",375,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72551,63394,33,"production",449,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72698,63541,33,"production",583,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72699,63542,33,"production",502,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72700,63543,33,"production",283,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72701,63544,33,"production",393,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72702,63545,33,"production",184,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72703,63546,33,"production",620,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72704,63547,33,"production",535,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72705,63548,33,"production",626,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72706,63549,33,"production",546,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72707,63550,33,"production",613,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72869,63712,33,"production",591,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72870,63713,33,"production",230,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72871,63714,33,"production",248,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72872,63715,33,"production",464,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72873,63716,33,"production",594,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72874,63717,33,"production",584,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72875,63718,33,"production",547,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72876,63719,33,"production",332,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72877,63720,33,"production",43,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72878,63721,33,"production",413,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73031,63874,33,"production",455,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73032,63875,33,"production",427,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73033,63876,33,"production",416,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73034,63877,33,"production",554,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73035,63878,33,"production",289,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73036,63879,33,"production",473,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73037,63880,33,"production",445,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73038,63881,33,"production",508,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73039,63882,33,"production",581,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73200,64043,33,"production",226,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73201,64044,33,"production",212,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73202,64045,33,"production",473,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73203,64046,33,"production",628,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73204,64047,33,"production",341,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73205,64048,33,"production",616,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73206,64049,33,"production",362,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73207,64050,33,"production",562,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73208,64051,33,"production",354,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72135,62978,34,"production",541,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72136,62979,34,"production",533,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72174,63017,34,"production",140,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72175,63018,34,"production",289,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72176,63019,34,"production",503,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72177,63020,34,"production",566,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72178,63021,34,"production",541,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72227,63070,34,"production",627,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72228,63071,34,"production",569,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72229,63072,34,"production",519,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72230,63073,34,"production",346,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72278,63121,34,"production",424,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72407,63250,34,"production",520,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72408,63251,34,"production",618,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72409,63252,34,"production",573,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72410,63253,34,"production",632,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72411,63254,34,"production",631,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72412,63255,34,"production",556,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72413,63256,34,"production",470,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72552,63395,34,"production",370,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72553,63396,34,"production",305,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72554,63397,34,"production",538,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72555,63398,34,"production",510,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72556,63399,34,"production",335,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72557,63400,34,"production",587,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72558,63401,34,"production",486,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72559,63402,34,"production",516,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72708,63551,34,"production",576,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72709,63552,34,"production",598,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72710,63553,34,"production",470,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72711,63554,34,"production",631,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72712,63555,34,"production",636,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72713,63556,34,"production",594,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72714,63557,34,"production",630,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72715,63558,34,"production",521,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72879,63722,34,"production",416,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72880,63723,34,"production",551,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72881,63724,34,"production",481,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72882,63725,34,"production",556,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72883,63726,34,"production",424,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72884,63727,34,"production",564,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72885,63728,34,"production",614,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72886,63729,34,"production",242,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72887,63730,34,"production",641,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72888,63731,34,"production",389,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72889,63732,34,"production",73,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73040,63883,34,"production",322,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73041,63884,34,"production",483,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73042,63885,34,"production",297,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73043,63886,34,"production",630,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73044,63887,34,"production",600,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73045,63888,34,"production",468,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73046,63889,34,"production",265,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73047,63890,34,"production",561,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73048,63891,34,"production",492,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73049,63892,34,"production",572,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73050,63893,34,"production",478,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73051,63894,34,"production",593,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73209,64052,34,"production",322,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73210,64053,34,"production",550,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73211,64054,34,"production",296,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73212,64055,34,"production",558,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73213,64056,34,"production",417,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73214,64057,34,"production",631,"Male",571,TRUE,TRUE,TRUE,TRUE
